0.6537094424099810,12571537.055165500
0.6909531977041100,18949554.373239000
0.7950763904400710,49171298.35112060
0.7497462774809860,64013415.77325550
0.7821078806839290,121437713.63669400
0.7972953347569970,8348702.657117890
0.890125743069309,9778715.027850460
0.9022708005546630,9307266.726928340
0.9033989692613700,26882360.230883400
0.9755940523545880,51799849.036109300
0.9784009268428380,88596038.3622511
0.755035085946923,169619.42396116100
0.936117521591954,2667722.198639890
0.8682641921143490,14806965.931535600
0.9836805062031600,60679445.12125730
0.9068063168005290,128727126.23519600
0.9408549566862880,422338778.94566800
0.9495910262588260,522643524.3851140
0.948239983757565,473170630.0074090
0.9683027130365340,816346849.461867
0.9774799908407850,693553067.3337800
0.8822717983633170,1037798.9503339800
0.6856834675379890,2234221.0715598500
0.6152480755333220,1787596.0320327900
0.9602115405089360,9746453.9709144
0.8455700350231310,18152523.991899000
0.8809124724242070,23545843.376878200
0.9083479803400930,97913644.04805740
0.5830651526460720,289509.7638897190
0.7666081269548680,1664960.9926906200
0.879927597099427,2194967204.18522
0.9921272164471350,10559953316.736100
0.8901456274869640,821214598.5575900
0.9031406195318420,765203083.9942530
0.9391829027190160,539620786.7273170
0.6381694734998430,9717686.82819888
0.6971003982366650,10809992.74103930
0.8783492448224160,961743.4547463040
0.6520113202713370,2398662.0349907900
0.7171969663871760,3336209.319161700
0.6679443435133060,4418378.329073290
0.6579539571279940,6510673.450345780
0.6814314475193970,11742431.849188200
0.8394964301543250,4232906.624078750
0.5284212033151430,113845.87724753800
0.9147732886970090,1333799.4428329600
0.9441863664710970,851411967.5923110
0.9734913887644920,48264975.9887769
0.9734903878663440,57314709.996306200
0.9538926828174260,1304659.392563650
0.6467826370597120,458371.2293286850
0.8731230452712470,177495599.36897400
0.9268514996922180,168946689.72781700
0.8652758070500100,90212570.7471573
0.8703843627473270,132112558.27516400
0.7149248050378340,2399151.2345834500
